player_id,player_name,team,position,injury_date,injury_description
202330,Gordon Hayward,Charlotte Hornets,F,13/04/2019,activated from IL
202330,Gordon Hayward,Charlotte Hornets,F,11/11/2019,placed on IL with fractured left hand
202330,Gordon Hayward,Charlotte Hornets,F,11/11/2019,surgery on left hand to repair fracture (out indefinitely)
202330,Gordon Hayward,Charlotte Hornets,F,09/12/2019,activated from IL
202330,Gordon Hayward,Charlotte Hornets,F,18/12/2019,placed on IL with sore left foot
202330,Gordon Hayward,Charlotte Hornets,F,25/12/2019,activated from IL
202330,Gordon Hayward,Charlotte Hornets,F,07/02/2020,placed on IL with sore left foot
202330,Gordon Hayward,Charlotte Hornets,F,09/02/2020,activated from IL
202330,Gordon Hayward,Charlotte Hornets,F,04/03/2020,placed on IL with bruised right knee
202330,Gordon Hayward,Charlotte Hornets,F,08/03/2020,activated from IL
202330,Gordon Hayward,Charlotte Hornets,F,18/08/2020,sprained right ankle (out for season)
1628411,Wes Iwundu,Charlotte Hornets,F,18/10/2017,placed on IL with strained right hamstring
1628411,Wes Iwundu,Charlotte Hornets,F,20/10/2017,activated from IL
1628411,Wes Iwundu,Charlotte Hornets,F,10/11/2017,placed on IL
1628411,Wes Iwundu,Charlotte Hornets,F,01/12/2017,activated from IL
1628411,Wes Iwundu,Charlotte Hornets,F,28/03/2018,illness (DTD)
1628411,Wes Iwundu,Charlotte Hornets,F,01/04/2018,returned to lineup
1628411,Wes Iwundu,Charlotte Hornets,F,31/07/2020,placed on IL with stiff neck
1628411,Wes Iwundu,Charlotte Hornets,F,02/08/2020,activated from IL
1628998,Cody Martin,Charlotte Hornets,F,07/02/2020,concussion (DTD)
1628998,Cody Martin,Charlotte Hornets,F,08/02/2020,placed on IL with concussion
1628998,Cody Martin,Charlotte Hornets,F,20/02/2020,activated from IL
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,18/12/2016,concussion (DTD)
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,19/12/2016,returned to lineup
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,04/03/2018,sore left foot (DTD)
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,06/03/2018,returned to lineup
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,16/12/2018,placed on IL
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,19/12/2018,activated from IL
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,18/03/2019,placed on IL with sprained left thumb (out for season)
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,15/01/2020,concussion (DTD)
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,16/01/2020,placed on IL with concussion
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,20/01/2020,activated from IL
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,25/02/2020,right knee injury (out for season)
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,26/02/2020,placed on IL with right knee injury (out for season)
1626162,Kelly Oubre Jr.,Charlotte Hornets,G,03/03/2020,surgery on right knee (out indefinitely)
203486,Mason Plumlee,Charlotte Hornets,C,30/01/2018,placed on IL with strained right calf
203486,Mason Plumlee,Charlotte Hornets,C,23/02/2018,activated from IL
203486,Mason Plumlee,Charlotte Hornets,C,09/03/2018,placed on IL
203486,Mason Plumlee,Charlotte Hornets,C,26/04/2018,surgery to repair core muscle injury (out for season)
203486,Mason Plumlee,Charlotte Hornets,C,25/01/2019,"fined $25,000 by NBA for altercation with opposing player during game"
203486,Mason Plumlee,Charlotte Hornets,C,22/01/2020,placed on IL with right foot injury
203486,Mason Plumlee,Charlotte Hornets,C,20/02/2020,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,20/11/2015,placed on IL
1626179,Terry Rozier,Charlotte Hornets,G,22/11/2015,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,30/12/2015,placed on IL
1626179,Terry Rozier,Charlotte Hornets,G,24/01/2016,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,27/01/2016,placed on IL
1626179,Terry Rozier,Charlotte Hornets,G,31/01/2016,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,03/02/2016,placed on IL
1626179,Terry Rozier,Charlotte Hornets,G,05/02/2016,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,03/04/2018,placed on IL with sprained left ankle / sprained left knee
1626179,Terry Rozier,Charlotte Hornets,G,04/04/2018,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,11/04/2018,placed on IL for rest
1626179,Terry Rozier,Charlotte Hornets,G,15/04/2018,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,13/02/2019,placed on IL with illness
1626179,Terry Rozier,Charlotte Hornets,G,21/02/2019,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,27/02/2019,placed on IL with sore left knee
1626179,Terry Rozier,Charlotte Hornets,G,01/03/2019,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,14/03/2019,placed on IL with illness
1626179,Terry Rozier,Charlotte Hornets,G,16/03/2019,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,12/02/2020,placed on IL with sore left knee
1626179,Terry Rozier,Charlotte Hornets,G,20/02/2020,activated from IL
1626179,Terry Rozier,Charlotte Hornets,G,11/03/2020,placed on IL with illness
1626179,Terry Rozier,Charlotte Hornets,G,29/07/2020,activated from IL
202397,Ish Smith,Charlotte Hornets,G,30/10/2010,placed on IL
202397,Ish Smith,Charlotte Hornets,G,06/11/2010,activated from IL
202397,Ish Smith,Charlotte Hornets,G,19/12/2010,placed on IL
202397,Ish Smith,Charlotte Hornets,G,05/01/2011,activated from IL
202397,Ish Smith,Charlotte Hornets,G,14/01/2011,placed on IL
202397,Ish Smith,Charlotte Hornets,G,24/01/2011,activated from IL
202397,Ish Smith,Charlotte Hornets,G,01/02/2011,placed on IL
202397,Ish Smith,Charlotte Hornets,G,07/02/2011,activated from IL
202397,Ish Smith,Charlotte Hornets,G,26/02/2011,placed on IL
202397,Ish Smith,Charlotte Hornets,G,04/03/2011,activated from IL
202397,Ish Smith,Charlotte Hornets,G,18/03/2012,placed on IL
202397,Ish Smith,Charlotte Hornets,G,19/03/2012,activated from IL
202397,Ish Smith,Charlotte Hornets,G,23/02/2013,placed on IL
202397,Ish Smith,Charlotte Hornets,G,09/03/2013,activated from IL
202397,Ish Smith,Charlotte Hornets,G,27/03/2013,placed on IL
202397,Ish Smith,Charlotte Hornets,G,28/03/2013,activated from IL
202397,Ish Smith,Charlotte Hornets,G,11/04/2015,strained left groin (DTD)
202397,Ish Smith,Charlotte Hornets,G,13/04/2015,returned to lineup
202397,Ish Smith,Charlotte Hornets,G,06/02/2016,sprained left ankle (DTD)
202397,Ish Smith,Charlotte Hornets,G,08/02/2016,returned to lineup
202397,Ish Smith,Charlotte Hornets,G,07/12/2018,placed on IL with right adductor injury
202397,Ish Smith,Charlotte Hornets,G,14/01/2019,activated from IL
202397,Ish Smith,Charlotte Hornets,G,19/01/2019,placed on IL with right adductor injury
202397,Ish Smith,Charlotte Hornets,G,02/02/2019,activated from IL
202397,Ish Smith,Charlotte Hornets,G,05/02/2019,placed on IL with right adductor injury
202397,Ish Smith,Charlotte Hornets,G,08/02/2019,activated from IL
202397,Ish Smith,Charlotte Hornets,G,04/03/2020,left hamstring injury (DTD)
202397,Ish Smith,Charlotte Hornets,G,08/03/2020,placed on IL with left hamstring injury
202397,Ish Smith,Charlotte Hornets,G,31/07/2020,activated from IL
202954,Brad Wanamaker,Charlotte Hornets,G,26/02/2019,illness (DTD)
202954,Brad Wanamaker,Charlotte Hornets,G,27/02/2019,returned to lineup
1629023,P.J. Washington,Charlotte Hornets,F,14/12/2019,fractured finger (out indefinitely)
1629023,P.J. Washington,Charlotte Hornets,F,17/12/2019,placed on IL with fractured finger
1629023,P.J. Washington,Charlotte Hornets,F,27/12/2019,activated from IL
1629023,P.J. Washington,Charlotte Hornets,F,01/02/2020,sprained right ankle (DTD)
1629023,P.J. Washington,Charlotte Hornets,F,03/02/2020,placed on IL with sprained right ankle
1629023,P.J. Washington,Charlotte Hornets,F,04/02/2020,activated from IL
1628389,Bam Adebayo,Miami Heat,C,27/03/2018,sprained right ankle (DTD)
1628389,Bam Adebayo,Miami Heat,C,27/03/2018,placed on IL with sprained right ankle
1628389,Bam Adebayo,Miami Heat,C,29/03/2018,activated from IL
1628389,Bam Adebayo,Miami Heat,C,14/08/2020,placed on IL with sore right knee
1628389,Bam Adebayo,Miami Heat,C,18/08/2020,activated from IL
1628389,Bam Adebayo,Miami Heat,C,30/09/2020,strained left shoulder (DTD)
1628389,Bam Adebayo,Miami Heat,C,02/10/2020,strained neck (DTD)
1628389,Bam Adebayo,Miami Heat,C,06/10/2020,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,21/11/2013,placed on IL with turf toe
202710,Jimmy Butler III,Miami Heat,F,13/12/2013,activated from IL
202710,Jimmy Butler III,Miami Heat,F,21/12/2013,sprained right ankle (DNP)
202710,Jimmy Butler III,Miami Heat,F,11/01/2014,bruised thigh (DNP)
202710,Jimmy Butler III,Miami Heat,F,23/02/2014,bruised ribs (DNP)
202710,Jimmy Butler III,Miami Heat,F,25/02/2014,bruised ribs (DNP)
202710,Jimmy Butler III,Miami Heat,F,29/10/2014,placed on IL with sprained left thumb
202710,Jimmy Butler III,Miami Heat,F,01/11/2014,activated from IL
202710,Jimmy Butler III,Miami Heat,F,27/01/2015,placed on IL with illness
202710,Jimmy Butler III,Miami Heat,F,29/01/2015,activated from IL
202710,Jimmy Butler III,Miami Heat,F,12/02/2015,placed on IL with strained right shoulder
202710,Jimmy Butler III,Miami Heat,F,20/02/2015,activated from IL
202710,Jimmy Butler III,Miami Heat,F,02/03/2015,sprained left elbow (DTD)
202710,Jimmy Butler III,Miami Heat,F,03/03/2015,placed on IL with sprained left elbow
202710,Jimmy Butler III,Miami Heat,F,23/03/2015,activated from IL
202710,Jimmy Butler III,Miami Heat,F,09/04/2015,placed on IL with calf injury
202710,Jimmy Butler III,Miami Heat,F,11/04/2015,activated from IL
202710,Jimmy Butler III,Miami Heat,F,03/02/2016,left knee tendinitis (DTD)
202710,Jimmy Butler III,Miami Heat,F,05/02/2016,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,06/02/2016,sprained left knee (DTD)
202710,Jimmy Butler III,Miami Heat,F,05/03/2016,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,07/03/2016,strained/swollen left knee (DTD)
202710,Jimmy Butler III,Miami Heat,F,14/03/2016,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,10/01/2017,placed on IL with illness
202710,Jimmy Butler III,Miami Heat,F,14/01/2017,activated from IL
202710,Jimmy Butler III,Miami Heat,F,03/02/2017,bruised right heel (DTD)
202710,Jimmy Butler III,Miami Heat,F,10/02/2017,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,12/02/2017,bruised right heel (DTD)
202710,Jimmy Butler III,Miami Heat,F,14/02/2017,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,24/10/2017,upper respiratory illness (DTD)
202710,Jimmy Butler III,Miami Heat,F,25/10/2017,placed on IL with upper respiratory illness
202710,Jimmy Butler III,Miami Heat,F,27/10/2017,activated from IL
202710,Jimmy Butler III,Miami Heat,F,20/01/2018,sore right knee (DTD)
202710,Jimmy Butler III,Miami Heat,F,27/01/2018,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,24/02/2018,placed on IL with meniscus injury in right knee
202710,Jimmy Butler III,Miami Heat,F,25/02/2018,surgery on right knee to repair meniscus injury
202710,Jimmy Butler III,Miami Heat,F,06/04/2018,activated from IL
202710,Jimmy Butler III,Miami Heat,F,20/10/2018,placed on IL
202710,Jimmy Butler III,Miami Heat,F,22/10/2018,activated from IL
202710,Jimmy Butler III,Miami Heat,F,31/10/2018,placed on IL
202710,Jimmy Butler III,Miami Heat,F,02/11/2018,activated from IL
202710,Jimmy Butler III,Miami Heat,F,04/11/2018,placed on IL
202710,Jimmy Butler III,Miami Heat,F,05/11/2018,activated from IL
202710,Jimmy Butler III,Miami Heat,F,12/11/2018,placed on IL
202710,Jimmy Butler III,Miami Heat,F,14/11/2018,activated from IL
202710,Jimmy Butler III,Miami Heat,F,12/12/2018,placed on IL with strained groin
202710,Jimmy Butler III,Miami Heat,F,16/12/2018,activated from IL
202710,Jimmy Butler III,Miami Heat,F,02/01/2019,placed on IL with upper respiratory infection
202710,Jimmy Butler III,Miami Heat,F,08/01/2019,activated from IL
202710,Jimmy Butler III,Miami Heat,F,21/01/2019,placed on IL with sprained right wrist
202710,Jimmy Butler III,Miami Heat,F,29/01/2019,activated from IL
202710,Jimmy Butler III,Miami Heat,F,01/04/2019,placed on IL with back injury
202710,Jimmy Butler III,Miami Heat,F,03/04/2019,activated from IL
202710,Jimmy Butler III,Miami Heat,F,04/04/2019,placed on IL with back injury
202710,Jimmy Butler III,Miami Heat,F,09/04/2019,activated from IL
202710,Jimmy Butler III,Miami Heat,F,10/04/2019,placed on IL with tightness in lower back
202710,Jimmy Butler III,Miami Heat,F,12/04/2019,activated from IL
202710,Jimmy Butler III,Miami Heat,F,27/11/2019,illness (DTD)
202710,Jimmy Butler III,Miami Heat,F,29/11/2019,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,05/01/2020,sore lower back (DTD)
202710,Jimmy Butler III,Miami Heat,F,08/01/2020,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,20/01/2020,right hip injury (DTD)
202710,Jimmy Butler III,Miami Heat,F,22/01/2020,returned to lineup
202710,Jimmy Butler III,Miami Heat,F,07/02/2020,strained right shoulder (DTD)
202710,Jimmy Butler III,Miami Heat,F,09/02/2020,placed on IL with strained right shoulder
202710,Jimmy Butler III,Miami Heat,F,10/02/2020,activated from IL
202710,Jimmy Butler III,Miami Heat,F,11/03/2020,placed on IL with left big toe injury
202710,Jimmy Butler III,Miami Heat,F,31/07/2020,activated from IL
202710,Jimmy Butler III,Miami Heat,F,04/08/2020,placed on IL with sore right ankle
202710,Jimmy Butler III,Miami Heat,F,10/08/2020,activated from IL
202710,Jimmy Butler III,Miami Heat,F,13/08/2020,sore right foot (DTD)
202710,Jimmy Butler III,Miami Heat,F,18/08/2020,returned to lineup
203473,Dewayne Dedmon,Miami Heat,C,12/03/2014,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,23/01/2015,placed on IL
203473,Dewayne Dedmon,Miami Heat,C,26/01/2015,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,18/03/2015,sprained left ankle (DTD)
203473,Dewayne Dedmon,Miami Heat,C,25/03/2015,returned to lineup
203473,Dewayne Dedmon,Miami Heat,C,27/03/2015,sore left ankle (DTD)
203473,Dewayne Dedmon,Miami Heat,C,01/04/2015,returned to lineup
203473,Dewayne Dedmon,Miami Heat,C,03/02/2016,placed on IL with foot injury
203473,Dewayne Dedmon,Miami Heat,C,05/02/2016,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,19/02/2016,placed on IL with illness
203473,Dewayne Dedmon,Miami Heat,C,21/02/2016,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,15/11/2016,sprained left knee (DTD)
203473,Dewayne Dedmon,Miami Heat,C,16/11/2016,placed on IL with sprained left knee
203473,Dewayne Dedmon,Miami Heat,C,29/11/2016,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,22/04/2017,placed on IL with illness
203473,Dewayne Dedmon,Miami Heat,C,25/04/2017,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,29/11/2017,stress reaction in left tibia (DTD)
203473,Dewayne Dedmon,Miami Heat,C,30/11/2017,placed on IL with stress reaction in left tibia
203473,Dewayne Dedmon,Miami Heat,C,08/01/2018,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,03/04/2018,sore ribs (DTD)
203473,Dewayne Dedmon,Miami Heat,C,04/04/2018,returned to lineup
203473,Dewayne Dedmon,Miami Heat,C,16/10/2018,left ankle injury (DTD)
203473,Dewayne Dedmon,Miami Heat,C,17/10/2018,placed on IL with left ankle injury
203473,Dewayne Dedmon,Miami Heat,C,24/10/2018,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,29/12/2018,placed on IL with sore left knee
203473,Dewayne Dedmon,Miami Heat,C,02/01/2019,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,13/01/2019,sprained left ankle (DTD)
203473,Dewayne Dedmon,Miami Heat,C,15/01/2019,placed on IL with sprained left ankle
203473,Dewayne Dedmon,Miami Heat,C,19/01/2019,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,06/03/2019,placed on IL with bruised right knee
203473,Dewayne Dedmon,Miami Heat,C,10/03/2019,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,30/03/2019,sore left ankle (out for season)
203473,Dewayne Dedmon,Miami Heat,C,31/03/2019,placed on IL with sore left ankle (out for season)
203473,Dewayne Dedmon,Miami Heat,C,01/02/2020,placed on IL with flu
203473,Dewayne Dedmon,Miami Heat,C,03/02/2020,activated from IL
203473,Dewayne Dedmon,Miami Heat,C,26/02/2020,placed on IL with right elbow injury
203473,Dewayne Dedmon,Miami Heat,C,06/03/2020,activated from IL
2617,Udonis Haslem,Miami Heat,F,22/11/2010,placed on IL with torn ligament in left foot (out for season)
2617,Udonis Haslem,Miami Heat,F,23/11/2010,surgery on left foot to repair torn ligament (out for season)
2617,Udonis Haslem,Miami Heat,F,09/05/2011,activated from IL
2617,Udonis Haslem,Miami Heat,F,13/04/2012,placed on IL with stomach virus
2617,Udonis Haslem,Miami Heat,F,15/04/2012,activated from IL
2617,Udonis Haslem,Miami Heat,F,10/12/2012,placed on IL with illness
2617,Udonis Haslem,Miami Heat,F,12/12/2012,activated from IL
2617,Udonis Haslem,Miami Heat,F,29/12/2012,placed on IL with shoulder injury
2617,Udonis Haslem,Miami Heat,F,31/12/2012,activated from IL
2617,Udonis Haslem,Miami Heat,F,14/02/2013,placed on IL with leg injury
2617,Udonis Haslem,Miami Heat,F,20/02/2013,activated from IL
2617,Udonis Haslem,Miami Heat,F,10/04/2013,sprained right ankle (DNP)
2617,Udonis Haslem,Miami Heat,F,12/04/2013,placed on IL
2617,Udonis Haslem,Miami Heat,F,17/04/2013,activated from IL
2617,Udonis Haslem,Miami Heat,F,09/11/2013,placed on IL with back spasms
2617,Udonis Haslem,Miami Heat,F,12/11/2013,activated from IL
2617,Udonis Haslem,Miami Heat,F,15/11/2013,back spasms (DNP)
2617,Udonis Haslem,Miami Heat,F,16/11/2013,back spasms (DNP)
2617,Udonis Haslem,Miami Heat,F,08/04/2014,stomach virus (DNP)
2617,Udonis Haslem,Miami Heat,F,09/04/2014,stomach virus (DNP)
2617,Udonis Haslem,Miami Heat,F,01/11/2014,placed on IL with strained left quadriceps
2617,Udonis Haslem,Miami Heat,F,05/11/2014,activated from IL
2617,Udonis Haslem,Miami Heat,F,05/11/2014,strained left quadriceps (DTD)
2617,Udonis Haslem,Miami Heat,F,09/03/2015,wrist injury (DTD)
2617,Udonis Haslem,Miami Heat,F,11/03/2015,returned to lineup
2617,Udonis Haslem,Miami Heat,F,31/03/2015,illness (DTD)
2617,Udonis Haslem,Miami Heat,F,04/04/2015,returned to lineup
2617,Udonis Haslem,Miami Heat,F,27/02/2016,illness (DTD)
2617,Udonis Haslem,Miami Heat,F,01/03/2016,returned to lineup
2617,Udonis Haslem,Miami Heat,F,13/04/2016,foot injury (DTD)
2617,Udonis Haslem,Miami Heat,F,17/04/2016,returned to lineup
2617,Udonis Haslem,Miami Heat,F,28/12/2018,illness (DTD)
2617,Udonis Haslem,Miami Heat,F,30/12/2018,returned to lineup
2617,Udonis Haslem,Miami Heat,F,22/10/2019,sprained left wrist (DTD)
2617,Udonis Haslem,Miami Heat,F,23/10/2019,placed on IL with sprained left wrist (DTD)
2617,Udonis Haslem,Miami Heat,F,26/10/2019,activated from IL
2617,Udonis Haslem,Miami Heat,F,29/10/2019,returned to lineup
2617,Udonis Haslem,Miami Heat,F,07/11/2019,stomach illness (DTD)
2617,Udonis Haslem,Miami Heat,F,08/11/2019,returned to lineup
2617,Udonis Haslem,Miami Heat,F,25/11/2019,illness (DTD)
2617,Udonis Haslem,Miami Heat,F,27/11/2019,returned to lineup
1629639,Tyler Herro,Miami Heat,G,12/11/2019,sprained left ankle (DTD)
1629639,Tyler Herro,Miami Heat,G,14/11/2019,returned to lineup
1629639,Tyler Herro,Miami Heat,G,15/01/2020,bruised left knee (DTD)
1629639,Tyler Herro,Miami Heat,G,19/01/2020,returned to lineup
1629639,Tyler Herro,Miami Heat,G,04/02/2020,sore right ankle (DTD)
1629639,Tyler Herro,Miami Heat,G,05/02/2020,placed on IL with sore right ankle
1629639,Tyler Herro,Miami Heat,G,11/03/2020,activated from IL
200768,Kyle Lowry,Miami Heat,G,26/10/2010,placed on IL with back spasms
200768,Kyle Lowry,Miami Heat,G,30/10/2010,activated from IL
200768,Kyle Lowry,Miami Heat,G,03/11/2010,activated from IL
200768,Kyle Lowry,Miami Heat,G,06/11/2010,placed on IL with sore back
200768,Kyle Lowry,Miami Heat,G,10/11/2010,activated from IL
200768,Kyle Lowry,Miami Heat,G,09/04/2011,sore left foot / knee (CBC) (DNP)
200768,Kyle Lowry,Miami Heat,G,11/04/2011,sore left foot (DNP)
200768,Kyle Lowry,Miami Heat,G,13/04/2011,sore left foot / knee (CBC) (DNP)
200768,Kyle Lowry,Miami Heat,G,06/01/2012,bruised right foot (DTD)
200768,Kyle Lowry,Miami Heat,G,07/01/2012,bruised right foot (DTD)
200768,Kyle Lowry,Miami Heat,G,10/03/2012,placed on IL with illness / bacterial infection
200768,Kyle Lowry,Miami Heat,G,01/04/2012,bacterial infection (DNP) (F)
200768,Kyle Lowry,Miami Heat,G,02/04/2012,bacterial/sinus infection (DNP) (F)
200768,Kyle Lowry,Miami Heat,G,08/04/2012,activated from IL (P)
200768,Kyle Lowry,Miami Heat,G,22/04/2012,hernia (out for season)
200768,Kyle Lowry,Miami Heat,G,26/04/2012,hernia (DNP)
200768,Kyle Lowry,Miami Heat,G,01/05/2012,surgery to repair sports hernia (out indefinitely)
200768,Kyle Lowry,Miami Heat,G,07/11/2012,placed on IL with sprained right ankle / bone bruise in right foot
200768,Kyle Lowry,Miami Heat,G,20/11/2012,activated from IL
200768,Kyle Lowry,Miami Heat,G,12/12/2012,torn right triceps (DNP)
200768,Kyle Lowry,Miami Heat,G,14/12/2012,placed on IL with torn right triceps
200768,Kyle Lowry,Miami Heat,G,28/12/2012,activated from IL
200768,Kyle Lowry,Miami Heat,G,28/01/2013,back spasms (DNP)
200768,Kyle Lowry,Miami Heat,G,02/04/2014,placed on IL with sore left knee
200768,Kyle Lowry,Miami Heat,G,09/04/2014,activated from IL
200768,Kyle Lowry,Miami Heat,G,28/02/2015,placed on IL for rest
200768,Kyle Lowry,Miami Heat,G,02/03/2015,various injuries (DTD)
200768,Kyle Lowry,Miami Heat,G,06/03/2015,returned to lineup
200768,Kyle Lowry,Miami Heat,G,06/03/2015,activated from IL
200768,Kyle Lowry,Miami Heat,G,22/03/2015,placed on IL with back injury / rest (DTD)
200768,Kyle Lowry,Miami Heat,G,24/03/2015,activated from IL
200768,Kyle Lowry,Miami Heat,G,25/03/2015,placed on IL with back spasms
200768,Kyle Lowry,Miami Heat,G,10/04/2015,activated from IL
200768,Kyle Lowry,Miami Heat,G,28/02/2016,rest (DTD)
200768,Kyle Lowry,Miami Heat,G,02/03/2016,returned to lineup
200768,Kyle Lowry,Miami Heat,G,23/03/2016,sore right elbow (DTD)
200768,Kyle Lowry,Miami Heat,G,25/03/2016,returned to lineup
200768,Kyle Lowry,Miami Heat,G,02/04/2016,placed on IL
200768,Kyle Lowry,Miami Heat,G,05/04/2016,activated from IL
200768,Kyle Lowry,Miami Heat,G,08/04/2016,rest (DTD)
200768,Kyle Lowry,Miami Heat,G,10/04/2016,returned to lineup
200768,Kyle Lowry,Miami Heat,G,13/04/2016,rest (DTD)
200768,Kyle Lowry,Miami Heat,G,16/04/2016,returned to lineup
200768,Kyle Lowry,Miami Heat,G,24/02/2017,placed on IL with sore right wrist
200768,Kyle Lowry,Miami Heat,G,27/02/2017,surgery on right wrist to remove loose bodies (out indefinitely) (date approximate)
200768,Kyle Lowry,Miami Heat,G,05/04/2017,activated from IL
200768,Kyle Lowry,Miami Heat,G,05/05/2017,sprained left ankle (DTD)
200768,Kyle Lowry,Miami Heat,G,07/05/2017,placed on IL with sprained left ankle
200768,Kyle Lowry,Miami Heat,G,07/05/2017,activated from IL
200768,Kyle Lowry,Miami Heat,G,09/01/2018,placed on IL with bruised tailbone
200768,Kyle Lowry,Miami Heat,G,15/01/2018,activated from IL
200768,Kyle Lowry,Miami Heat,G,16/03/2018,placed on IL for rest
200768,Kyle Lowry,Miami Heat,G,18/03/2018,activated from IL
200768,Kyle Lowry,Miami Heat,G,01/12/2018,sore back (DTD)
200768,Kyle Lowry,Miami Heat,G,03/12/2018,returned to lineup
200768,Kyle Lowry,Miami Heat,G,14/12/2018,left thigh injury (DTD)
200768,Kyle Lowry,Miami Heat,G,16/12/2018,placed on IL with left thigh injury
200768,Kyle Lowry,Miami Heat,G,22/12/2018,activated from IL
200768,Kyle Lowry,Miami Heat,G,26/12/2018,placed on IL with sore lower back
200768,Kyle Lowry,Miami Heat,G,03/01/2019,activated from IL
200768,Kyle Lowry,Miami Heat,G,06/01/2019,returned to lineup
200768,Kyle Lowry,Miami Heat,G,03/02/2019,placed on IL with sore lower back
200768,Kyle Lowry,Miami Heat,G,05/02/2019,activated from IL
200768,Kyle Lowry,Miami Heat,G,14/03/2019,placed on IL with sprained left ankle
200768,Kyle Lowry,Miami Heat,G,18/03/2019,activated from IL
200768,Kyle Lowry,Miami Heat,G,20/03/2019,placed on IL with sprained right ankle
200768,Kyle Lowry,Miami Heat,G,24/03/2019,activated from IL
200768,Kyle Lowry,Miami Heat,G,09/11/2019,fractured left thumb (out indefinitely)
200768,Kyle Lowry,Miami Heat,G,10/11/2019,placed on IL with fractured left thumb
200768,Kyle Lowry,Miami Heat,G,03/12/2019,activated from IL
200768,Kyle Lowry,Miami Heat,G,08/02/2020,placed on IL with neck injury
200768,Kyle Lowry,Miami Heat,G,10/02/2020,activated from IL
200768,Kyle Lowry,Miami Heat,G,10/08/2020,placed on IL with sore lower back
200768,Kyle Lowry,Miami Heat,G,12/08/2020,activated from IL
200768,Kyle Lowry,Miami Heat,G,26/08/2020,sprained left ankle (DTD)
202693,Markieff Morris,Miami Heat,F,28/03/2012,flu (DNP)
202693,Markieff Morris,Miami Heat,F,14/11/2015,sprained left knee (DTD)
202693,Markieff Morris,Miami Heat,F,18/11/2015,returned to lineup
202693,Markieff Morris,Miami Heat,F,02/12/2015,placed on IL with bruised left knee
202693,Markieff Morris,Miami Heat,F,04/12/2015,activated from IL
202693,Markieff Morris,Miami Heat,F,09/12/2015,placed on IL with illness
202693,Markieff Morris,Miami Heat,F,11/12/2015,activated from IL
202693,Markieff Morris,Miami Heat,F,21/01/2016,strained right shoulder (DTD)
202693,Markieff Morris,Miami Heat,F,26/01/2016,returned to lineup
202693,Markieff Morris,Miami Heat,F,27/03/2016,strained right calf (DTD)
202693,Markieff Morris,Miami Heat,F,29/03/2016,returned to lineup
202693,Markieff Morris,Miami Heat,F,29/03/2016,activated from IL (P)
202693,Markieff Morris,Miami Heat,F,11/04/2016,placed on IL (out for season)
202693,Markieff Morris,Miami Heat,F,14/12/2016,sore left foot (DTD)
202693,Markieff Morris,Miami Heat,F,16/12/2016,returned to lineup
202693,Markieff Morris,Miami Heat,F,08/02/2017,placed on IL with tightness in right calf
202693,Markieff Morris,Miami Heat,F,10/02/2017,activated from IL
202693,Markieff Morris,Miami Heat,F,17/03/2017,placed on IL with illness
202693,Markieff Morris,Miami Heat,F,20/03/2017,placed on IL
